epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
97,6224.32,1.21103,0.8178,1.3119,0.77415,0.7713,0.77349,0.46007,1.35076,0.91455,1.58982,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
98,6273.85,1.21999,0.82653,1.32117,0.78488,0.76622,0.76935,0.45994,1.35648,0.9279,1.57071,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
99,6323.37,1.19703,0.80049,1.29547,0.78095,0.76154,0.77197,0.46189,1.34507,0.91423,1.58027,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
100,6373.33,1.19104,0.80214,1.28639,0.77349,0.75443,0.76027,0.45561,1.34778,0.9228,1.5714,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
101,6423.05,1.17873,0.79173,1.28433,0.78203,0.76213,0.75894,0.4605,1.32987,0.92649,1.57225,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
102,6472.3,1.17302,0.78979,1.27762,0.78265,0.75804,0.76766,0.46365,1.34708,0.92505,1.57306,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
103,6522.11,1.18334,0.78809,1.28373,0.77823,0.75453,0.75765,0.46813,1.31477,0.90398,1.54855,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
104,6571.89,1.16846,0.77796,1.27387,0.7741,0.76856,0.76578,0.46439,1.31417,0.93568,1.55014,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
105,6621.68,1.18405,0.78176,1.28464,0.76783,0.76157,0.76571,0.47225,1.31114,0.92142,1.5612,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
106,6671.29,1.16498,0.77949,1.27786,0.79511,0.74518,0.7749,0.47675,1.31454,0.91355,1.55177,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
107,6721.01,1.1482,0.75787,1.26208,0.79277,0.76154,0.77131,0.47281,1.30351,0.89311,1.55205,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
108,6770.72,1.15019,0.75795,1.26144,0.79123,0.76418,0.77425,0.4751,1.30525,0.89357,1.53791,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
109,6820.72,1.14038,0.75146,1.25368,0.78742,0.75161,0.7734,0.48361,1.28486,0.88245,1.53497,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
110,6870.47,1.12239,0.75004,1.25404,0.79309,0.75804,0.77162,0.47423,1.29453,0.88991,1.56492,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
111,6920.11,1.13407,0.75816,1.24996,0.78667,0.77615,0.78099,0.48478,1.29091,0.87778,1.55646,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
112,6969.71,1.12947,0.75715,1.26116,0.79286,0.783,0.78365,0.48587,1.27158,0.86948,1.53207,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
113,7019.48,1.1344,0.75385,1.25587,0.79663,0.77323,0.77535,0.48614,1.27118,0.8739,1.53863,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
114,7069.11,1.12604,0.74361,1.25523,0.784,0.77219,0.77575,0.49267,1.27022,0.88136,1.53851,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
115,7118.77,1.11439,0.74911,1.23895,0.78145,0.75687,0.7685,0.48666,1.27561,0.87397,1.53863,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
116,7168.36,1.11399,0.76028,1.24921,0.79577,0.76744,0.78531,0.49762,1.2571,0.8665,1.52706,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
117,7218.18,1.09401,0.7419,1.23328,0.79059,0.7668,0.77909,0.48781,1.25691,0.86806,1.51811,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
118,7268.06,1.10596,0.73935,1.23568,0.79297,0.77908,0.77755,0.49128,1.23745,0.85552,1.51252,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
